season,threshold,year,species code,value
fall,0.75,2006,atlcro,6733.843663
fall,0.75,2007,atlcro,6238.727666
fall,0.75,2008,atlcro,6340.682711
fall,0.75,2009,atlcro,5664.46134
fall,0.75,2010,atlcro,5572.54748
fall,0.75,2011,atlcro,4878.990196
fall,0.75,2012,atlcro,5274.917515
fall,0.75,2013,atlcro,2551.40979
fall,0.75,2014,atlcro,6449.013311
fall,0.75,2015,atlcro,5199.530364
fall,0.75,2016,atlcro,7423.65486
fall,0.75,2017,atlcro,3733.312996
fall,0.75,2018,atlcro,5644.710943
fall,0.75,1976,atlhal,0
fall,0.75,1977,atlhal,0
fall,0.75,1978,atlhal,0
fall,0.75,1979,atlhal,0
fall,0.75,1980,atlhal,0
fall,0.75,1981,atlhal,0
fall,0.75,1982,atlhal,0
fall,0.75,1983,atlhal,0
fall,0.75,1984,atlhal,0
fall,0.75,1985,atlhal,0
fall,0.75,1986,atlhal,0
fall,0.75,1987,atlhal,0
fall,0.75,1988,atlhal,0
fall,0.75,1989,atlhal,0
fall,0.75,1990,atlhal,0
fall,0.75,1991,atlhal,0
fall,0.75,1992,atlhal,0
fall,0.75,1993,atlhal,0
fall,0.75,1994,atlhal,0
fall,0.75,1995,atlhal,0
fall,0.75,1996,atlhal,0
fall,0.75,1997,atlhal,0
fall,0.75,1998,atlhal,0
fall,0.75,1999,atlhal,0
fall,0.75,2000,atlhal,0
fall,0.75,2001,atlhal,0
fall,0.75,2002,atlhal,0
fall,0.75,2003,atlhal,0
fall,0.75,2004,atlhal,0
fall,0.75,2005,atlhal,0
fall,0.75,2006,atlhal,0
fall,0.75,2007,atlhal,0
fall,0.75,2008,atlhal,0
fall,0.75,2009,atlhal,0
fall,0.75,2010,atlhal,0
fall,0.75,2011,atlhal,0
fall,0.75,2012,atlhal,0
fall,0.75,2013,atlhal,0
fall,0.75,2014,atlhal,0
fall,0.75,2015,atlhal,0
fall,0.75,2016,atlhal,0
fall,0.75,2017,atlhal,0
fall,0.75,2018,atlhal,0
fall,0.75,1976,atlher,0
fall,0.75,1977,atlher,0
fall,0.75,1978,atlher,0
fall,0.75,1979,atlher,0
fall,0.75,1980,atlher,0
fall,0.75,1981,atlher,0
fall,0.75,1982,atlher,0
fall,0.75,1983,atlher,0
fall,0.75,1984,atlher,0
fall,0.75,1985,atlher,0
fall,0.75,1986,atlher,0
fall,0.75,1987,atlher,90.45521292
fall,0.75,1988,atlher,546.6130184
fall,0.75,1989,atlher,92.32527964
fall,0.75,1990,atlher,0
fall,0.75,1991,atlher,548.2211499
fall,0.75,1992,atlher,915.2214566
fall,0.75,1993,atlher,1096.155698
fall,0.75,1994,atlher,275.6926694
fall,0.75,1995,atlher,362.257152
fall,0.75,1996,atlher,548.4845598
fall,0.75,1997,atlher,548.0518976
fall,0.75,1998,atlher,920.217806
fall,0.75,1999,atlher,273.6773415
fall,0.75,2000,atlher,549.6381107
fall,0.75,2001,atlher,822.1783467
fall,0.75,2002,atlher,274.5393335
fall,0.75,2003,atlher,7961.826465
fall,0.75,2004,atlher,22333.76489
fall,0.75,2005,atlher,23005.74651
fall,0.75,2006,atlher,19831.64192
fall,0.75,2007,atlher,15066.08124
fall,0.75,2008,atlher,5568.40305
fall,0.75,2009,atlher,3086.733565
fall,0.75,2010,atlher,273.392987
fall,0.75,2011,atlher,183.0796766
fall,0.75,2012,atlher,457.1955618
fall,0.75,2013,atlher,638.8258098
fall,0.75,2014,atlher,183.509557
fall,0.75,2015,atlher,998.1799727
fall,0.75,2016,atlher,0
fall,0.75,2017,atlher,273.5382354
fall,0.75,2018,atlher,0
fall,0.75,1976,atlmac,0
fall,0.75,1977,atlmac,0
fall,0.75,1978,atlmac,91.32419692
fall,0.75,1979,atlmac,0
fall,0.75,1980,atlmac,0
fall,0.75,1981,atlmac,0
fall,0.75,1982,atlmac,0
fall,0.75,1983,atlmac,0
fall,0.75,1984,atlmac,0
fall,0.75,1985,atlmac,0
fall,0.75,1986,atlmac,0
fall,0.75,1987,atlmac,0
fall,0.75,1988,atlmac,0
fall,0.75,1989,atlmac,0
fall,0.75,1990,atlmac,0
fall,0.75,1991,atlmac,0
fall,0.75,1992,atlmac,0
fall,0.75,1993,atlmac,0
fall,0.75,1994,atlmac,0
fall,0.75,1995,atlmac,0
fall,0.75,1996,atlmac,0
fall,0.75,1997,atlmac,92.46716421
fall,0.75,1998,atlmac,0
fall,0.75,1999,atlmac,0
fall,0.75,2000,atlmac,0
fall,0.75,2001,atlmac,0
fall,0.75,2002,atlmac,91.32419692
fall,0.75,2003,atlmac,0
fall,0.75,2004,atlmac,0
fall,0.75,2005,atlmac,0
fall,0.75,2006,atlmac,0
fall,0.75,2007,atlmac,0
fall,0.75,2008,atlmac,0
fall,0.75,2009,atlmac,0
fall,0.75,2010,atlmac,633.1283922
fall,0.75,2011,atlmac,896.4670991
fall,0.75,2012,atlmac,723.1570026
fall,0.75,2013,atlmac,1176.969319
fall,0.75,2014,atlmac,996.2263163
fall,0.75,2015,atlmac,1539.957358
fall,0.75,2016,atlmac,1531.995234
fall,0.75,2017,atlmac,623.4409883
fall,0.75,2018,atlmac,0
fall,0.75,1976,atlmen,0
fall,0.75,1977,atlmen,0
fall,0.75,1978,atlmen,0
fall,0.75,1979,atlmen,0
fall,0.75,1980,atlmen,0
fall,0.75,1981,atlmen,0
fall,0.75,1982,atlmen,0
fall,0.75,1983,atlmen,0
fall,0.75,1984,atlmen,0
fall,0.75,1985,atlmen,0
fall,0.75,1986,atlmen,0
fall,0.75,1987,atlmen,0
fall,0.75,1988,atlmen,0
fall,0.75,1989,atlmen,0
fall,0.75,1990,atlmen,0
fall,0.75,1991,atlmen,0
fall,0.75,1992,atlmen,0
fall,0.75,1993,atlmen,0
fall,0.75,1994,atlmen,0
fall,0.75,1995,atlmen,0
fall,0.75,1996,atlmen,0
fall,0.75,1997,atlmen,0
fall,0.75,1998,atlmen,0
fall,0.75,1999,atlmen,0
fall,0.75,2000,atlmen,0
fall,0.75,2001,atlmen,0
fall,0.75,2002,atlmen,0
fall,0.75,2003,atlmen,0
fall,0.75,2004,atlmen,0
fall,0.75,2005,atlmen,0
fall,0.75,2006,atlmen,0
fall,0.75,2007,atlmen,0
fall,0.75,2008,atlmen,0
fall,0.75,2009,atlmen,0
fall,0.75,2010,atlmen,0
fall,0.75,2011,atlmen,0
fall,0.75,2012,atlmen,0
fall,0.75,2013,atlmen,0
fall,0.75,2014,atlmen,0
fall,0.75,2015,atlmen,0
fall,0.75,2016,atlmen,0
fall,0.75,2017,atlmen,0
fall,0.75,2018,atlmen,0
fall,0.75,1976,atlpou,0
fall,0.75,1977,atlpou,0
fall,0.75,1978,atlpou,0
fall,0.75,1979,atlpou,0
fall,0.75,1980,atlpou,0
fall,0.75,1981,atlpou,0
fall,0.75,1982,atlpou,0
fall,0.75,1983,atlpou,0
fall,0.75,1984,atlpou,0
fall,0.75,1985,atlpou,0
fall,0.75,1986,atlpou,0
fall,0.75,1987,atlpou,0
fall,0.75,1988,atlpou,0
fall,0.75,1989,atlpou,0
fall,0.75,1990,atlpou,0
fall,0.75,1991,atlpou,0
fall,0.75,1992,atlpou,0
fall,0.75,1993,atlpou,0
fall,0.75,1994,atlpou,0
fall,0.75,1995,atlpou,0
fall,0.75,1996,atlpou,0
fall,0.75,1997,atlpou,0
fall,0.75,1998,atlpou,0
fall,0.75,1999,atlpou,0
fall,0.75,2000,atlpou,0
fall,0.75,2001,atlpou,0
fall,0.75,2002,atlpou,0
fall,0.75,2003,atlpou,0
fall,0.75,2004,atlpou,0
fall,0.75,2005,atlpou,0
fall,0.75,2006,atlpou,0
fall,0.75,2007,atlpou,0
fall,0.75,2008,atlpou,0
fall,0.75,2009,atlpou,0
fall,0.75,2010,atlpou,0
fall,0.75,2011,atlpou,0
fall,0.75,2012,atlpou,0
fall,0.75,2013,atlpou,0
fall,0.75,2014,atlpou,0
fall,0.75,2015,atlpou,0
fall,0.75,2016,atlpou,0
fall,0.75,2017,atlpou,0
fall,0.75,2018,atlpou,0
fall,0.75,1976,atlsil,0
fall,0.75,1977,atlsil,0
fall,0.75,1978,atlsil,0
fall,0.75,1979,atlsil,0
fall,0.75,1980,atlsil,0
fall,0.75,1981,atlsil,0
fall,0.75,1982,atlsil,0
fall,0.75,1983,atlsil,0
fall,0.75,1984,atlsil,0
fall,0.75,1985,atlsil,0
fall,0.75,1986,atlsil,0
fall,0.75,1987,atlsil,0
fall,0.75,1988,atlsil,0
fall,0.75,1989,atlsil,0
fall,0.75,1990,atlsil,0
fall,0.75,1991,atlsil,0
fall,0.75,1992,atlsil,0
fall,0.75,1993,atlsil,0
fall,0.75,1994,atlsil,0
fall,0.75,1995,atlsil,0
fall,0.75,1996,atlsil,0
fall,0.75,1997,atlsil,0
fall,0.75,1998,atlsil,0
fall,0.75,1999,atlsil,0
fall,0.75,2000,atlsil,0
fall,0.75,2001,atlsil,0
fall,0.75,2002,atlsil,0
fall,0.75,2003,atlsil,0
fall,0.75,2004,atlsil,0
fall,0.75,2005,atlsil,0
fall,0.75,2006,atlsil,0
fall,0.75,2007,atlsil,0
fall,0.75,2008,atlsil,0
fall,0.75,2009,atlsil,0
fall,0.75,2010,atlsil,0
fall,0.75,2011,atlsil,0
fall,0.75,2012,atlsil,0
fall,0.75,2013,atlsil,0
fall,0.75,2014,atlsil,0
fall,0.75,2015,atlsil,0
fall,0.75,2016,atlsil,0
fall,0.75,2017,atlsil,0
fall,0.75,2018,atlsil,0
fall,0.75,1976,atlwol,0
fall,0.75,1977,atlwol,90.74598726
fall,0.75,1978,atlwol,90.74598726
fall,0.75,1979,atlwol,181.3467261
fall,0.75,1980,atlwol,181.2012002
fall,0.75,1981,atlwol,0
fall,0.75,1982,atlwol,90.74598726
fall,0.75,1983,atlwol,90.74598726
fall,0.75,1984,atlwol,90.74598726
fall,0.75,1985,atlwol,90.74598726
fall,0.75,1986,atlwol,90.74598726
fall,0.75,1987,atlwol,90.45521292
fall,0.75,1988,atlwol,90.74598726
fall,0.75,1989,atlwol,0
fall,0.75,1990,atlwol,0
fall,0.75,1991,atlwol,90.74598726
fall,0.75,1992,atlwol,90.74598726
fall,0.75,1993,atlwol,90.74598726
fall,0.75,1994,atlwol,90.74598726
fall,0.75,1995,atlwol,0
fall,0.75,1996,atlwol,0
fall,0.75,1997,atlwol,0
fall,0.75,1998,atlwol,0
fall,0.75,1999,atlwol,0
fall,0.75,2000,atlwol,90.74598726
fall,0.75,2001,atlwol,90.74598726
fall,0.75,2002,atlwol,90.74598726
fall,0.75,2003,atlwol,90.74598726
fall,0.75,2004,atlwol,90.74598726
fall,0.75,2005,atlwol,90.74598726
fall,0.75,2006,atlwol,90.74598726
fall,0.75,2007,atlwol,181.2012002
fall,0.75,2008,atlwol,0
fall,0.75,2009,atlwol,0
fall,0.75,2010,atlwol,0
fall,0.75,2011,atlwol,0
fall,0.75,2012,atlwol,0
fall,0.75,2013,atlwol,0
fall,0.75,2014,atlwol,0
fall,0.75,2015,atlwol,0
fall,0.75,2016,atlwol,0
fall,0.75,2017,atlwol,0
fall,0.75,2018,atlwol,0
fall,0.75,1976,barska,0
fall,0.75,1977,barska,0
fall,0.75,1978,barska,0
fall,0.75,1979,barska,0
fall,0.75,1980,barska,0
fall,0.75,1981,barska,0
fall,0.75,1982,barska,0
fall,0.75,1983,barska,0
fall,0.75,1984,barska,0
fall,0.75,1985,barska,0
fall,0.75,1986,barska,0
fall,0.75,1987,barska,0
fall,0.75,1988,barska,0
fall,0.75,1989,barska,0
fall,0.75,1990,barska,0
fall,0.75,1991,barska,0
fall,0.75,1992,barska,0
fall,0.75,1993,barska,0
fall,0.75,1994,barska,0
fall,0.75,1995,barska,0
fall,0.75,1996,barska,0
fall,0.75,1997,barska,0
fall,0.75,1998,barska,0
fall,0.75,1999,barska,0
fall,0.75,2000,barska,0
fall,0.75,2001,barska,0
fall,0.75,2002,barska,0
fall,0.75,2003,barska,0
fall,0.75,2004,barska,0
fall,0.75,2005,barska,0
fall,0.75,2006,barska,0
fall,0.75,2007,barska,0
fall,0.75,2008,barska,0
fall,0.75,2009,barska,0
fall,0.75,2010,barska,0
fall,0.75,2011,barska,0
fall,0.75,2012,barska,0
fall,0.75,2013,barska,0
fall,0.75,2014,barska,0
fall,0.75,2015,barska,0
fall,0.75,2016,barska,0
fall,0.75,2017,barska,0
fall,0.75,2018,barska,0
fall,0.75,1976,bayanc,384.4864383
fall,0.75,1977,bayanc,187.7381579
fall,0.75,1978,bayanc,0
fall,0.75,1979,bayanc,669.6078683
fall,0.75,1980,bayanc,772.6968645
fall,0.75,1981,bayanc,1157.220143
fall,0.75,1982,bayanc,963.6477342
fall,0.75,1983,bayanc,1156.261039
fall,0.75,1984,bayanc,1553.80403
fall,0.75,1985,bayanc,1066.293891
fall,0.75,1986,bayanc,485.7248431
fall,0.75,1987,bayanc,388.2009268
fall,0.75,1988,bayanc,0
fall,0.75,1989,bayanc,0
fall,0.75,1990,bayanc,0
fall,0.75,1991,bayanc,0
fall,0.75,1992,bayanc,482.7927313
fall,0.75,1993,bayanc,190.4477633
fall,0.75,1994,bayanc,953.7231344
fall,0.75,1995,bayanc,859.9917978
fall,0.75,1996,bayanc,672.1140317
fall,0.75,1997,bayanc,865.9578548
fall,0.75,1998,bayanc,962.7810141
fall,0.75,1999,bayanc,864.3464415
fall,0.75,2000,bayanc,1252.650127
fall,0.75,2001,bayanc,956.4668849
fall,0.75,2002,bayanc,1244.692224
fall,0.75,2003,bayanc,3070.947217
fall,0.75,2004,bayanc,2586.277904
fall,0.75,2005,bayanc,2413.693056
fall,0.75,2006,bayanc,2975.193351
fall,0.75,2007,bayanc,1817.193518
fall,0.75,2008,bayanc,1243.902723
fall,0.75,2009,bayanc,1246.494874
fall,0.75,2010,bayanc,1243.902723
fall,0.75,2011,bayanc,957.4121209
fall,0.75,2012,bayanc,863.9597144
fall,0.75,2013,bayanc,93.59201477
fall,0.75,2014,bayanc,572.593011
fall,0.75,2015,bayanc,566.8693261
fall,0.75,2016,bayanc,857.0207044
fall,0.75,2017,bayanc,952.4051681
fall,0.75,2018,bayanc,573.0302677
fall,0.75,1976,blabas,296.1711141
fall,0.75,1977,blabas,0
fall,0.75,1978,blabas,0
fall,0.75,1979,blabas,0
fall,0.75,1980,blabas,0
fall,0.75,1981,blabas,0
fall,0.75,1982,blabas,0
fall,0.75,1983,blabas,0
fall,0.75,1984,blabas,0
fall,0.75,1985,blabas,0
fall,0.75,1986,blabas,0
fall,0.75,1987,blabas,0
fall,0.75,1988,blabas,0
fall,0.75,1989,blabas,0
fall,0.75,1990,blabas,0
fall,0.75,1991,blabas,0
fall,0.75,1992,blabas,0
fall,0.75,1993,blabas,0
fall,0.75,1994,blabas,0
fall,0.75,1995,blabas,0
fall,0.75,1996,blabas,0
fall,0.75,1997,blabas,0
fall,0.75,1998,blabas,96.32348779
fall,0.75,1999,blabas,0
fall,0.75,2000,blabas,0
fall,0.75,2001,blabas,0
fall,0.75,2002,blabas,0
fall,0.75,2003,blabas,0
fall,0.75,2004,blabas,0
fall,0.75,2005,blabas,0
fall,0.75,2006,blabas,95.78651496
fall,0.75,2007,blabas,0
fall,0.75,2008,blabas,293.1941422
fall,0.75,2009,blabas,98.03597677
fall,0.75,2010,blabas,283.7913935
fall,0.75,2011,blabas,1539.414083
fall,0.75,2012,blabas,2201.936441
fall,0.75,2013,blabas,1796.965168
fall,0.75,2014,blabas,3017.546233
fall,0.75,2015,blabas,4164.703752
fall,0.75,2016,blabas,2450.587467
fall,0.75,2017,blabas,837.7497878
fall,0.75,2018,blabas,1781.106879
fall,0.75,1976,blaros,0
fall,0.75,1977,blaros,0
fall,0.75,1978,blaros,0
fall,0.75,1979,blaros,0
fall,0.75,1980,blaros,0
fall,0.75,1981,blaros,0
fall,0.75,1982,blaros,0
fall,0.75,1983,blaros,0
fall,0.75,1984,blaros,0
fall,0.75,1985,blaros,0
fall,0.75,1986,blaros,0
fall,0.75,1987,blaros,0
fall,0.75,1988,blaros,0
fall,0.75,1989,blaros,0
fall,0.75,1990,blaros,0
fall,0.75,1991,blaros,0
fall,0.75,1992,blaros,0
fall,0.75,1993,blaros,0
fall,0.75,1994,blaros,0
fall,0.75,1995,blaros,0
fall,0.75,1996,blaros,0
fall,0.75,1997,blaros,0
fall,0.75,1998,blaros,0
fall,0.75,1999,blaros,0
fall,0.75,2000,blaros,0
fall,0.75,2001,blaros,0
fall,0.75,2002,blaros,0
fall,0.75,2003,blaros,0
fall,0.75,2004,blaros,0
fall,0.75,2005,blaros,0
fall,0.75,2006,blaros,0
fall,0.75,2007,blaros,0
fall,0.75,2008,blaros,0
fall,0.75,2009,blaros,0
fall,0.75,2010,blaros,0
fall,0.75,2011,blaros,0
fall,0.75,2012,blaros,0
fall,0.75,2013,blaros,0
fall,0.75,2014,blaros,0
fall,0.75,2015,blaros,0
fall,0.75,2016,blaros,0
fall,0.75,2017,blaros,0
fall,0.75,2018,blaros,0
fall,0.75,1976,blucra,0
fall,0.75,1977,blucra,0
fall,0.75,1978,blucra,0
fall,0.75,1979,blucra,0
fall,0.75,1980,blucra,0
fall,0.75,1981,blucra,0
fall,0.75,1982,blucra,0
fall,0.75,1983,blucra,0
fall,0.75,1984,blucra,0
fall,0.75,1985,blucra,0
fall,0.75,1986,blucra,0
fall,0.75,1987,blucra,0
fall,0.75,1988,blucra,0
fall,0.75,1989,blucra,0
fall,0.75,1990,blucra,0
fall,0.75,1991,blucra,0
fall,0.75,1992,blucra,0
fall,0.75,1993,blucra,0
fall,0.75,1994,blucra,0
fall,0.75,1995,blucra,0
fall,0.75,1996,blucra,0
fall,0.75,1997,blucra,0
fall,0.75,1998,blucra,0
fall,0.75,1999,blucra,0
fall,0.75,2000,blucra,0
fall,0.75,2001,blucra,0
fall,0.75,2002,blucra,0
fall,0.75,2003,blucra,0
fall,0.75,2004,blucra,0
fall,0.75,2005,blucra,0
fall,0.75,2006,blucra,0
fall,0.75,2007,blucra,0
fall,0.75,2008,blucra,0
fall,0.75,2009,blucra,0
fall,0.75,2010,blucra,0
fall,0.75,2011,blucra,0
fall,0.75,2012,blucra,0
fall,0.75,2013,blucra,0
fall,0.75,2014,blucra,0
fall,0.75,2015,blucra,0
fall,0.75,2016,blucra,0
fall,0.75,2017,blucra,0
fall,0.75,2018,blucra,0
fall,0.75,1976,bluefi,4470.45412
fall,0.75,1977,bluefi,4765.477063
fall,0.75,1978,bluefi,3960.521995
fall,0.75,1979,bluefi,4271.511958
fall,0.75,1980,bluefi,5036.777461
fall,0.75,1981,bluefi,5723.218719
fall,0.75,1982,bluefi,4657.900672
fall,0.75,1983,bluefi,4278.532887
fall,0.75,1984,bluefi,5656.129025
fall,0.75,1985,bluefi,5548.655982
fall,0.75,1986,bluefi,4593.248056
fall,0.75,1987,bluefi,4289.542365
fall,0.75,1988,bluefi,1674.272182
fall,0.75,1989,bluefi,4582.986597
fall,0.75,1990,bluefi,2908.378196
fall,0.75,1991,bluefi,672.7701855
fall,0.75,1992,bluefi,1138.145206
fall,0.75,1993,bluefi,487.5634019
fall,0.75,1994,bluefi,2593.166877
fall,0.75,1995,bluefi,2693.402535
fall,0.75,1996,bluefi,2224.318386
fall,0.75,1997,bluefi,2520.540259
fall,0.75,1998,bluefi,2428.992672
fall,0.75,1999,bluefi,3405.491873
fall,0.75,2000,bluefi,3201.425963
fall,0.75,2001,bluefi,2992.190414
fall,0.75,2002,bluefi,5511.101734
fall,0.75,2003,bluefi,6008.828713
fall,0.75,2004,bluefi,4945.701371
fall,0.75,2005,bluefi,4097.769682
fall,0.75,2006,bluefi,6082.575839
fall,0.75,2007,bluefi,4450.089135
fall,0.75,2008,bluefi,2507.210265
fall,0.75,2009,bluefi,4865.820564
fall,0.75,2010,bluefi,4160.981333
fall,0.75,2011,bluefi,5123.251637
fall,0.75,2012,bluefi,4838.677802
fall,0.75,2013,bluefi,1246.558492
fall,0.75,2014,bluefi,4709.751787
fall,0.75,2015,bluefi,4137.475257
fall,0.75,2016,bluefi,3650.27307
fall,0.75,2017,bluefi,3561.857373
fall,0.75,2018,bluefi,3078.402633
fall,0.75,1976,bluher,0
fall,0.75,1977,bluher,0
fall,0.75,1978,bluher,0
fall,0.75,1979,bluher,0
fall,0.75,1980,bluher,0
fall,0.75,1981,bluher,0
fall,0.75,1982,bluher,0
fall,0.75,1983,bluher,0
fall,0.75,1984,bluher,0
fall,0.75,1985,bluher,0
fall,0.75,1986,bluher,0
fall,0.75,1987,bluher,0
fall,0.75,1988,bluher,0
fall,0.75,1989,bluher,0
fall,0.75,1990,bluher,0
fall,0.75,1991,bluher,0
fall,0.75,1992,bluher,0
fall,0.75,1993,bluher,0
fall,0.75,1994,bluher,0
fall,0.75,1995,bluher,0
fall,0.75,1996,bluher,0
fall,0.75,1997,bluher,0
fall,0.75,1998,bluher,91.75491899
fall,0.75,1999,bluher,91.75491899
fall,0.75,2000,bluher,0
fall,0.75,2001,bluher,183.509838
fall,0.75,2002,bluher,91.75491899
fall,0.75,2003,bluher,0
fall,0.75,2004,bluher,0
fall,0.75,2005,bluher,0
fall,0.75,2006,bluher,0
fall,0.75,2007,bluher,0
fall,0.75,2008,bluher,183.509838
fall,0.75,2009,bluher,91.75491899
fall,0.75,2010,bluher,91.03564974
fall,0.75,2011,bluher,546.7815025
fall,0.75,2012,bluher,1001.35684
fall,0.75,2013,bluher,3433.412086
fall,0.75,2014,bluher,3700.189295
fall,0.75,2015,bluher,1184.890003
fall,0.75,2016,bluher,545.7725836
fall,0.75,2017,bluher,183.509838
fall,0.75,2018,bluher,0
fall,0.75,1976,bucdor,0
fall,0.75,1977,bucdor,0
fall,0.75,1978,bucdor,0
fall,0.75,1979,bucdor,0
fall,0.75,1980,bucdor,0
fall,0.75,1981,bucdor,0
fall,0.75,1982,bucdor,0
fall,0.75,1983,bucdor,0
fall,0.75,1984,bucdor,0
fall,0.75,1985,bucdor,0
fall,0.75,1986,bucdor,0
fall,0.75,1987,bucdor,0
fall,0.75,1988,bucdor,0
fall,0.75,1989,bucdor,0
fall,0.75,1990,bucdor,0
fall,0.75,1991,bucdor,0
fall,0.75,1992,bucdor,0
fall,0.75,1993,bucdor,0
fall,0.75,1994,bucdor,0
fall,0.75,1995,bucdor,0
fall,0.75,1996,bucdor,0
fall,0.75,1997,bucdor,0
fall,0.75,1998,bucdor,0
fall,0.75,1999,bucdor,0
fall,0.75,2000,bucdor,0
fall,0.75,2001,bucdor,0
fall,0.75,2002,bucdor,0
fall,0.75,2003,bucdor,0
fall,0.75,2004,bucdor,0
fall,0.75,2005,bucdor,0
fall,0.75,2006,bucdor,0
fall,0.75,2007,bucdor,0
fall,0.75,2008,bucdor,0
fall,0.75,2009,bucdor,0
fall,0.75,2010,bucdor,0
fall,0.75,2011,bucdor,0
fall,0.75,2012,bucdor,0
fall,0.75,2013,bucdor,99.57182208
fall,0.75,2014,bucdor,195.7615074
fall,0.75,2015,bucdor,191.2983967
fall,0.75,2016,bucdor,0
fall,0.75,2017,bucdor,0
fall,0.75,2018,bucdor,0
fall,0.75,1976,butter,20291.31612
fall,0.75,1977,butter,14002.45326
fall,0.75,1978,butter,8391.309147
fall,0.75,1979,butter,10832.39708
fall,0.75,1980,butter,12095.62728
fall,0.75,1981,butter,11937.31541
fall,0.75,1982,butter,10859.95906
fall,0.75,1983,butter,7831.709683
fall,0.75,1984,butter,8596.798177
fall,0.75,1985,butter,10162.19567
fall,0.75,1986,butter,12541.86697
fall,0.75,1987,butter,12873.03651
fall,0.75,1988,butter,10365.87011
fall,0.75,1989,butter,5199.131736
fall,0.75,1990,butter,4530.90058
fall,0.75,1991,butter,10601.00429
fall,0.75,1992,butter,8821.453554
fall,0.75,1993,butter,8643.323112
fall,0.75,1994,butter,18680.68895
fall,0.75,1995,butter,14933.10817
fall,0.75,1996,butter,11187.27392
fall,0.75,1997,butter,10940.58206
fall,0.75,1998,butter,13096.00283
fall,0.75,1999,butter,15235.56641
fall,0.75,2000,butter,15243.46442
fall,0.75,2001,butter,16868.3454
fall,0.75,2002,butter,18092.12533
fall,0.75,2003,butter,23230.08169
fall,0.75,2004,butter,17588.90738
fall,0.75,2005,butter,15924.24932
fall,0.75,2006,butter,34066.08376
fall,0.75,2007,butter,24820.51565
fall,0.75,2008,butter,30155.36679
fall,0.75,2009,butter,40137.5011
fall,0.75,2010,butter,35593.42497
fall,0.75,2011,butter,33770.40423
fall,0.75,2012,butter,27986.75515
fall,0.75,2013,butter,25365.36369
fall,0.75,2014,butter,28487.64764
fall,0.75,2015,butter,27320.26542
fall,0.75,2016,butter,24659.29881
fall,0.75,2017,butter,22895.76687
fall,0.75,2018,butter,20055.95488
fall,0.75,1976,cancra,0
fall,0.75,1977,cancra,0
fall,0.75,1978,cancra,0
fall,0.75,1979,cancra,0
fall,0.75,1980,cancra,0
fall,0.75,1981,cancra,0
fall,0.75,1982,cancra,0
fall,0.75,1983,cancra,0
fall,0.75,1984,cancra,0
fall,0.75,1985,cancra,0
fall,0.75,1986,cancra,0
fall,0.75,1987,cancra,0
fall,0.75,1988,cancra,0
fall,0.75,1989,cancra,0
fall,0.75,1990,cancra,0
fall,0.75,1991,cancra,0
fall,0.75,1992,cancra,0
fall,0.75,1993,cancra,0
fall,0.75,1994,cancra,0
fall,0.75,1995,cancra,0
fall,0.75,1996,cancra,0
fall,0.75,1997,cancra,0
fall,0.75,1998,cancra,0
fall,0.75,1999,cancra,0
fall,0.75,2000,cancra,0
fall,0.75,2001,cancra,0
fall,0.75,2002,cancra,0
fall,0.75,2003,cancra,0
fall,0.75,2004,cancra,0
fall,0.75,2005,cancra,0
fall,0.75,2006,cancra,0
fall,0.75,2007,cancra,0
fall,0.75,2008,cancra,0
fall,0.75,2009,cancra,0
fall,0.75,2010,cancra,0
fall,0.75,2011,cancra,0
fall,0.75,2012,cancra,0
fall,0.75,2013,cancra,0
fall,0.75,2014,cancra,0
fall,0.75,2015,cancra,0
fall,0.75,2016,cancra,0
fall,0.75,2017,cancra,0
fall,0.75,2018,cancra,0
fall,0.75,1976,chadog,0
fall,0.75,1977,chadog,0
fall,0.75,1978,chadog,0
fall,0.75,1979,chadog,0
fall,0.75,1980,chadog,0
fall,0.75,1981,chadog,0
fall,0.75,1982,chadog,0
fall,0.75,1983,chadog,0
fall,0.75,1984,chadog,0
fall,0.75,1985,chadog,0
fall,0.75,1986,chadog,0
fall,0.75,1987,chadog,0
fall,0.75,1988,chadog,0
fall,0.75,1989,chadog,0
fall,0.75,1990,chadog,0
fall,0.75,1991,chadog,0
fall,0.75,1992,chadog,0
fall,0.75,1993,chadog,94.83555066
fall,0.75,1994,chadog,289.8846455
fall,0.75,1995,chadog,1242.290887
fall,0.75,1996,chadog,381.6009419
fall,0.75,1997,chadog,94.5612296
fall,0.75,1998,chadog,381.6578106
fall,0.75,1999,chadog,95.38070832
fall,0.75,2000,chadog,95.38070832
fall,0.75,2001,chadog,284.6422172
fall,0.75,2002,chadog,286.9431933
fall,0.75,2003,chadog,957.8150535
fall,0.75,2004,chadog,1144.497787
fall,0.75,2005,chadog,1630.811075
fall,0.75,2006,chadog,2594.81199
fall,0.75,2007,chadog,3071.7156
fall,0.75,2008,chadog,3078.873854
fall,0.75,2009,chadog,3641.808141
fall,0.75,2010,chadog,3264.358876
fall,0.75,2011,chadog,3363.278442
fall,0.75,2012,chadog,4382.447659
fall,0.75,2013,chadog,5339.524309
fall,0.75,2014,chadog,4686.813803
fall,0.75,2015,chadog,4860.333556
fall,0.75,2016,chadog,3734.511288
fall,0.75,2017,chadog,1716.38473
fall,0.75,2018,chadog,4090.276499
fall,0.75,1976,chubma,0
fall,0.75,1977,chubma,0
fall,0.75,1978,chubma,0
