"common_name","sci_name","cc_name","species_code","svspp","season","strat","stock"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3560","unit"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3590","unit"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3600","unit"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3610","unit"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3640","unit"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3650","unit"
"atlantic mackerel","Scomber scombrus","atlantic-mackerel","atlmac",121,"spring","3660","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1010","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1020","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1030","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1040","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1050","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1060","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1070","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1080","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1090","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1100","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1110","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1120","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1130","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1140","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1160","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1190","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1200","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1230","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1250","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1610","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1620","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1630","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1640","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1650","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1660","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1670","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1680","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1690","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1700","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1710","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1720","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1730","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1740","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1750","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","1760","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3020","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3050","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3080","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3110","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3140","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3170","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3200","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3230","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3260","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3290","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3320","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3350","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3380","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3410","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3440","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3450","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3460","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3560","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3590","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3600","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3610","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3640","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3650","unit"
"butterfish","Peprilus triacanthus","butterfish","butter",131,"both","3660","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3020","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3050","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3080","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3110","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3140","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3170","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3200","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3230","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3260","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3290","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3320","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3350","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3380","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3410","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3440","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3450","unit"
"bluefish","Pomatomus saltatrix","bluefish","bluefi",135,"fall","3460","unit"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1010","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1020","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1030","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1040","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1050","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1060","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1070","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1080","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1090","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1100","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1110","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1120","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1250","north"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1610","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1620","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1630","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1640","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1650","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1660","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1670","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1680","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1690","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1700","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1710","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1720","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1730","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1740","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1750","south"
"black sea bass","Centropristis striata","black-sea-bass","blabas",141,"spring","1760","south"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1010","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1020","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1030","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1040","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1050","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1060","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1070","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1080","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1090","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1100","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1110","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1120","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1230","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1250","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1610","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1620","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1630","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1640","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1650","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1660","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1670","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1680","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1690","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1700","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1710","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1720","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1730","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1740","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1750","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"spring","1760","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1010","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1020","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1030","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1040","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1050","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1060","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1070","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1080","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1090","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1100","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1110","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1120","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1230","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1250","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1610","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1620","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1630","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1640","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1650","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1660","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1670","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1680","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1690","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1700","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1710","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1720","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1730","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1740","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1750","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","1760","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3010","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3020","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3030","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3040","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3050","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3060","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3070","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3080","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3090","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3100","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3110","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3120","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3130","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3140","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3150","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3160","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3170","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3180","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3190","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3200","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3210","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3220","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3230","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3240","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3250","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3260","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3270","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3280","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3290","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3300","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3310","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3320","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3330","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3340","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3350","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3360","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3370","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3380","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3390","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3400","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3410","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3420","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3430","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3440","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3450","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3460","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3470","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3480","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3490","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3500","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3510","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3520","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3530","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3540","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3550","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3560","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3570","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3580","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3590","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3600","unit"
"scup","Stenotomus chrysops","scup","scupzz",143,"fall","3610","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1240","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1260","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1270","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1280","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1290","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1300","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1360","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1370","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1380","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1390","unit"
"acadian redfish","Sebastes fasciatus","acadian-redfish","acared",155,"both","1400","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1090","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1100","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1110","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1120","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1130","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1140","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1150","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1190","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1200","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1230","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1240","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1250","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1260","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1270","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1280","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1370","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1380","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1390","unit"
"atlantic wolffish","Anarhichas lupus","atlantic-wolffish","atlwol",192,"both","1400","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1010","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1020","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1030","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1040","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1050","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1060","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1070","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1080","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1090","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1100","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1110","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1120","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1130","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1140","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1150","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1160","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1170","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1180","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1190","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1200","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1210","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1220","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1230","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1240","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1250","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1260","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1730","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1740","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1750","unit"
"ocean pout","Zoarces americanus","ocean-pout","ocepou",193,"spring","1760","unit"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1200","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1210","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1220","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1230","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1240","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1250","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1260","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1270","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1280","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1290","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1300","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1340","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1350","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1360","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1370","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1380","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1390","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1400","north"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1010","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1020","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1030","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1040","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1050","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1060","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1070","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1080","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1090","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1100","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1110","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1120","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1130","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1140","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1150","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1160","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1170","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1180","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1190","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1610","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1620","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1630","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1640","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1650","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1660","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1670","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1680","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1690","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1700","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1710","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1720","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1730","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1740","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1750","south"
"monkfish","Lophius americanus","monkfish","monkfi",197,"both","1760","south"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1260","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1270","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1280","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1290","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1300","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1340","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","13510","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1360","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1370","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1380","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1390","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1400","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","3590","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","3600","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","3610","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","3640","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","3650","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","3660","gom"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1090","gb"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1100","gb"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1110","gb"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1120","gb"
"american lobster","Homarus americanus","american-lobster","amelob",301,"both","1130","gb"
