"common_name","sci_name","cc_name","stock_name","species_code","svspp","stock_season","strata"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1190"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1200"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1210"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1220"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1230"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1240"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1250"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1260"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1270"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1280"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1290"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1300"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1340"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1350"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1360"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1370"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1380"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1390"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1400"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1610"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1620"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1630"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1640"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1650"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1660"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1670"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1680"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1690"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1700"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1710"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1720"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1730"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1740"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1750"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","1760"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3020"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3050"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3080"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3110"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3140"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3170"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3200"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3230"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3260"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3290"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3320"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3350"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3380"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3410"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3440"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3450"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3460"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3590"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3600"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3610"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3640"
"little skate","Leucoraja erinacea","little-skate","little-skate","litska",26,"both","3650"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1010"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1020"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1030"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1040"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1050"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1060"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1070"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1080"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1090"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1100"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1110"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1120"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1130"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1140"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1150"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1160"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1170"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1180"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1190"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1200"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1210"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1220"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1230"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1240"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1250"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1260"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1270"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1280"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1290"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1300"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1340"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1350"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1360"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1370"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1380"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1390"
"smooth skate","Malacoraja senta","smooth-skate","smooth-skate","smoska",27,"both","1400"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1010"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1020"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1030"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1040"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1050"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1060"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1070"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1080"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1090"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1100"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1110"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1120"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1130"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1140"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1150"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1160"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1170"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1180"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1190"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1200"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1210"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1220"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1230"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1240"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1250"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1260"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1270"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1280"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1290"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1300"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1340"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1350"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1360"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1370"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1380"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1390"
"thorny skate","Amblyraja radiata","thorny-skate","thorny-skate","thoska",28,"both","1400"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1010"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1020"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1030"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1040"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1050"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1060"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1070"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1080"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1090"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1100"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1110"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1120"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1130"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1140"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1150"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1160"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1170"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1180"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1190"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1200"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1210"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1220"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1230"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1240"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1250"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1260"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1270"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1280"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1290"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1300"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1360"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1370"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1380"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1390"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1400"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1610"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1620"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1630"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1640"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1650"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1660"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1670"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1680"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1690"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1700"
"atlantic herring","Clupea harengus","atlantic-herring","atlantic-herring","atlher",32,"spring","1710"
